geoid,gisjoin,state_fips,state_name,state_abbr,county_name,county_fips,tract_fips,area_km2,centroid_x,very_low_mf_own_hh,very_low_mf_rent_hh,very_low_sf_own_hh,very_low_sf_rent_hh,low_mf_own_hh,low_mf_rent_hh,low_sf_own_hh,low_sf_rent_hh,mod_mf_own_hh,mod_mf_rent_hh,mod_sf_own_hh,mod_sf_rent_hh,mid_mf_own_hh,mid_mf_rent_hh,mid_sf_own_hh,mid_sf_rent_hh,high_mf_own_hh,high_mf_rent_hh,high_sf_own_hh,high_sf_rent_hh,very_low_mf_own_bldg_cnt,very_low_mf_rent_bldg_cnt,high_sf_rent_elep_hh,company_na,company_ty,avg_monthly_consumption_kwh,avg_monthly_bill_dlrs,dlrs_kwh,avg_pbi_usd_p_kwh,avg_cbi_usd_p_w,avg_ibi_pct,hh_size_1,hh_size_2,hh_size_3,hh_size_4,fam_med_income,hh_med_income,hh_gini_index,pop_over_65,pop_under_18,hu_monthly_owner_costs_lessthan_1000dlrs,hu_monthly_owner_costs_greaterthan_1000dlrs,hu_own,hu_rent,hu_vintage_2010toafter,hu_vintage_2000to2009,hu_vintage_1980to1999,hu_vintage_1960to1970,hu_vintage_1940to1959,hu_vintage_1939toearlier,climate_zone_description,locale
53071920900,G5300710920900,53,Washington,WA,Walla Walla County,71,920900,82.36220787,-118.292098,0,117,108,87,1,54,75,33,3,73,185,60,4,79,326,67,24,238,1366,123,1.0843,20.523,110.139943,PacifiCorp,IOU,1208.968667,106.3318784,0.087952551,,,,813,1203,553,766,86972,69021,0.3946,1705,2127,1426,1507,1705,973,123,593,518,1248,520,333,Cool,Rural - Fringe
53063011102,G5300630011102,53,Washington,WA,Spokane County,63,11102,2.391016957,-117.4024274,2,128,105,89,0,85,105,44,4,106,134,58,3,57,161,34,8,55,310,18,0.335,15.1975,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,447,438,316,384,50708,32961,0.42,517,1058,209,328,428,2515,0,143,738,651,53,0,Cool,City - Midsize
53063011202,G5300630011202,53,Washington,WA,Spokane County,63,11202,33.15714202,-117.3331141,1,88,83,76,2,64,69,37,2,100,129,45,3,93,192,31,9,60,393,36,0.5445,13.4374,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,411,680,259,261,50714,43819,0.4506,841,825,873,400,634,834,8,114,680,538,123,148,Cool,Rural - Fringe
53063013100,G5300630013100,53,Washington,WA,Spokane County,63,13100,24.34764636,-117.1430697,4,231,204,181,3,90,91,56,12,146,338,96,11,163,581,120,35,198,1114,101,1.3281,37.0811,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,991,1317,472,1208,60095,53594,0.3733,1187,3385,1350,1682,2012,3077,299,1468,974,790,223,234,Cool,City - Small
53063013202,G5300630013202,53,Washington,WA,Spokane County,63,13202,60.37326839,-117.0767521,3,129,100,95,3,91,103,45,6,129,260,89,3,122,340,66,37,153,1609,107,1.3108,20.672,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,1055,1314,322,974,95893,72317,0.4891,1314,2509,1042,1530,1589,2400,240,1335,1417,504,94,75,Cool,Suburban - Large
53063013300,G5300630013300,53,Washington,WA,Spokane County,63,13300,203.9238992,-117.1765641,1,12,17,12,0,6,14,11,3,50,85,32,2,45,99,15,8,54,536,32,0.2703,1.2834,100.997185,Vera Irrigation District No 15,PSubdiv,1109.516466,80.78798135,0.072813684,,,,180,463,194,265,97439,84231,0.4858,373,791,409,532,606,436,14,185,456,226,83,138,Cool,Rural - Fringe
53063013401,G5300630013401,53,Washington,WA,Spokane County,63,13401,20.08831563,-117.3242855,0,13,21,14,0,26,22,10,2,47,80,15,5,57,151,34,23,118,922,56,0,2.9875,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,254,808,209,468,101064,87335,0.389,782,1207,540,1085,1140,506,24,281,883,439,62,50,Cool,Rural - Fringe
53063013500,G5300630013500,53,Washington,WA,Spokane County,63,13500,150.7353107,-117.4249662,0,70,53,47,0,63,65,29,3,68,100,42,2,70,229,50,41,200,1712,103,0.2666,8.5084,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,416,1276,587,854,92361,87127,0.4027,1078,2123,830,2063,2232,657,108,1135,982,656,72,180,Cool,Rural - Fringe
53063013700,G5300630013700,53,Washington,WA,Spokane County,63,13700,71.50211003,-117.5208968,2,58,58,62,2,48,65,23,1,71,134,65,4,91,207,42,9,65,411,25,0.9969,10.2839,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,555,657,78,234,67250,44885,0.4795,364,612,323,292,327,1759,112,684,362,220,55,91,Cool,Rural - Fringe
53063013900,G5300630013900,53,Washington,WA,Spokane County,63,13900,45.09914228,-117.6832815,0,97,100,89,3,74,83,49,3,116,185,65,6,87,260,59,19,92,527,49,0.2662,14.5082,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,597,804,240,433,60244,45000,0.3842,758,1228,633,730,1074,1439,34,583,592,651,117,97,Cool,Rural - Fringe
53063014002,G5300630014002,53,Washington,WA,Spokane County,63,14002,26.17741701,-117.6043074,7,312,196,210,1,50,54,27,1,91,151,50,2,40,138,16,10,52,417,38,1.8378,38.7973,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,413,839,348,381,47109,30811,0.5332,349,965,301,381,561,3041,220,652,550,445,87,27,Cool,Rural - Fringe
53063014100,G5300630014100,53,Washington,WA,Spokane County,63,14100,282.405746,-117.7059907,2,104,90,78,0,76,65,56,4,84,146,56,4,73,238,62,17,121,804,61,1.6215,15.5442,100.997185,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,549,835,360,511,71844,62646,0.3808,705,1510,769,1062,1385,995,138,844,470,550,68,185,Cool,Rural - Fringe
53065941000,G5300650941000,53,Washington,WA,Stevens County,65,941000,634.0306999,-118.0406424,0,27,104,60,0,16,35,12,0,9,73,11,1,5,73,5,0,11,169,11,0,3.4126,104.8651,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,213,198,151,231,35893,31827,0.5014,249,734,465,52,185,744,6,99,365,250,26,47,Cold,Rural - Remote
53065950200,G5300650950200,53,Washington,WA,Stevens County,65,950200,533.8993413,-117.9019935,1,26,101,58,0,14,30,12,0,17,139,27,4,15,198,30,2,15,389,26,0.2709,4.4218,104.8651,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,275,748,192,200,50521,45221,0.4185,612,727,756,424,666,582,25,231,580,387,54,138,Cold,Rural - Fringe
53065951100,G5300650951100,53,Washington,WA,Stevens County,65,951100,613.8012658,-117.849365,1,30,143,93,0,21,72,21,0,24,163,52,2,17,189,27,2,19,240,17,0.2666,5.8492,104.8651,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,341,626,149,340,39226,34154,0.4552,722,907,714,378,602,985,0,221,512,465,102,156,Cold,Rural - Remote
53065951300,G5300650951300,53,Washington,WA,Stevens County,65,951300,484.6100176,-117.5929393,1,16,89,66,0,11,32,16,0,17,138,28,1,17,206,24,1,26,526,34,0.517,2.8718,104.8651,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,343,766,203,257,60571,54297,0.3981,748,1022,678,526,737,1148,29,239,669,319,134,179,Cold,Rural - Distant
53065951400,G5300650951400,53,Washington,WA,Stevens County,65,951400,260.0216036,-117.684368,1,18,89,42,0,12,84,23,1,24,263,67,4,26,340,64,4,57,1170,83,0.2677,3.6627,104.8651,Avista Corp,IOU,895.7579186,86.44282301,0.096502438,,,,455,1222,456,859,68155,60918,0.3502,1342,1523,1067,1651,1955,853,0,792,985,1132,45,38,Cold,Rural - Distant
53071920000,G5300710920000,53,Washington,WA,Walla Walla County,71,920000,1710.850923,-118.5867356,2,47,51,59,0,36,42,21,5,55,129,35,5,58,158,32,14,86,641,59,0.9159,8.4232,110.139943,Columbia Rural Electric Association Inc,DistCoop,1197.178668,131.7629687,0.11006124,,,,328,688,193,493,68793,62318,0.3792,635,1654,632,634,814,1439,20,158,746,520,115,143,Cool,Rural - Distant
53071920100,G5300710920100,53,Washington,WA,Walla Walla County,71,920100,1471.849051,-118.3709591,1,81,72,67,2,57,45,25,1,43,126,38,5,59,204,46,12,108,640,46,1.0859,15.0748,110.139943,PacifiCorp,IOU,1208.968667,106.3318784,0.087952551,,,,499,797,166,376,65284,56439,0.4368,843,1019,816,676,854,1096,14,320,475,403,156,470,Cool,Rural - Fringe
53071920200,G5300710920200,53,Washington,WA,Walla Walla County,71,920200,70.59127441,-118.357328,3,49,39,35,0,25,18,16,1,48,123,45,4,42,143,33,9,72,500,46,0.6393,9.8533,110.139943,PacifiCorp,IOU,1208.968667,106.3318784,0.087952551,,,,160,531,233,452,69597,62685,0.4354,656,1209,441,561,659,1431,78,249,272,375,212,190,Cool,City - Small
53077000400,G5300770000400,53,Washington,WA,Yakima County,77,400,10.61923442,-120.59079,2,85,107,106,2,33,40,34,1,79,187,85,3,86,284,71,20,116,1205,123,0.9018,17.017,127.47937,PacifiCorp,IOU,1208.968667,106.3318784,0.087952551,,,,899,1204,331,585,78516,64085,0.5013,1839,1666,1148,1218,1382,1893,0,380,556,1100,868,115,Cool,Suburban - Midsize
53073000804,G5300730000804,53,Washington,WA,Whatcom County,73,804,14.37990247,-122.391399,1,65,44,31,3,50,79,29,5,71,174,62,6,71,163,39,60,127,973,73,0.0105,8.4389,82.2701935,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,330,964,377,679,93699,82180,0.4285,1129,1476,761,1323,1409,804,55,548,987,538,151,71,Mixed,Rural - Fringe
53073010502,G5300730010502,53,Washington,WA,Whatcom County,73,10502,20.15819627,-122.5860393,7,232,165,140,3,109,125,70,16,158,219,72,7,64,230,51,40,112,683,57,2.0782,32.3931,82.2701935,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,714,970,344,740,65833,44028,0.425,1115,1655,666,960,1110,2983,66,491,825,845,255,286,Mixed,Suburban - Midsize
53073010600,G5300730010600,53,Washington,WA,Whatcom County,73,10600,50.64247961,-122.5257202,2,66,62,39,3,54,85,50,15,133,211,63,14,86,250,58,34,108,663,55,0.8062,8.8404,82.2701935,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,410,807,301,737,64384,60638,0.3726,965,1657,656,1138,1281,1357,0,434,461,971,179,210,Mixed,Rural - Fringe
53073010702,G5300730010702,53,Washington,WA,Whatcom County,73,10702,59.40763683,-122.3312839,0,29,24,17,2,31,51,16,7,69,132,49,9,54,190,27,23,67,420,24,0.2648,4.237,82.2701935,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,229,506,206,414,64735,60551,0.4013,463,1038,390,711,802,921,28,378,455,268,122,104,Mixed,Rural - Fringe
53073010900,G5300730010900,53,Washington,WA,Whatcom County,73,10900,24.22724633,-122.6639603,0,24,7,22,2,21,24,17,2,21,30,13,1,12,41,9,11,20,136,17,0,2.8771,82.2701935,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,139,248,40,42,71793,62734,0.3754,354,102,195,187,203,169,0,73,178,108,41,69,Mixed,Rural - Distant
53009001500,G5300090001500,53,Washington,WA,Clallam County,9,1500,512.0957438,-123.4144079,0,14,52,39,0,8,27,16,0,8,49,21,3,13,85,31,7,24,309,42,0.5075,2.3501,109.64865,PUD No 1 of Clallam County,PSubdiv,1221.570213,114.4182836,0.093664926,,,,153,372,161,176,59688,55729,0.4557,448,603,398,300,395,403,35,128,349,189,85,76,Mixed,Rural - Distant
53009001800,G5300090001800,53,Washington,WA,Clallam County,9,1800,222.1883869,-123.1921472,1,12,32,28,0,7,29,18,1,27,117,45,0,18,146,31,2,32,359,49,0.0957,1.6746,109.64865,PUD No 1 of Clallam County,PSubdiv,1221.570213,114.4182836,0.093664926,,,,294,413,235,155,60076,53665,0.4099,717,483,438,372,436,858,19,222,428,322,96,10,Mixed,Rural - Distant
53009002300,G5300090002300,53,Washington,WA,Clallam County,9,2300,289.8764399,-123.0304174,0,44,101,66,0,21,60,25,1,39,146,67,2,31,175,44,8,47,636,64,0.5278,5.0098,109.64865,PUD No 1 of Clallam County,PSubdiv,1221.570213,114.4182836,0.093664926,,,,401,1075,184,196,66781,54702,0.48,1572,515,735,706,789,1037,15,523,628,624,56,10,Mixed,Rural - Distant
53029971700,G5300290971700,53,Washington,WA,Island County,29,971700,25.511047,-122.4326745,0,33,68,41,1,24,72,23,1,36,115,62,4,38,196,48,8,63,618,73,0,5.9454,108.131805,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,419,810,177,268,74500,66739,0.3721,1171,613,634,810,923,562,39,263,901,372,47,52,Cool,Rural - Fringe
53061053505,G5300610053505,53,Washington,WA,Snohomish County,61,53505,50.32642675,-122.0530547,1,27,24,26,3,88,116,53,3,64,126,35,9,92,241,42,35,88,622,43,0.5228,4.6086,112.03983,PUD No 1 of Snohomish County,PSubdiv,906.2734052,87.34584868,0.096379137,,,,301,768,258,512,90644,84349,0.35,373,1390,337,1323,1332,479,92,508,793,361,30,55,Mixed,Rural - Fringe
53053060700,G5300530060700,53,Washington,WA,Pierce County,53,60700,2.105874263,-122.4785267,4,127,84,89,2,63,68,52,4,105,128,59,4,81,224,77,16,118,672,62,1.3675,19.9369,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,774,657,347,407,97959,61651,0.4187,615,828,470,963,1084,1759,0,28,102,213,390,1452,Mixed,City - Midsize
53053060800,G5300530060800,53,Washington,WA,Pierce County,53,60800,2.583062743,-122.4963465,0,25,36,27,1,59,60,44,1,120,174,69,5,98,234,60,32,165,787,88,0,3.6924,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,769,744,314,388,87848,75250,0.3292,637,989,427,1174,1299,1321,79,0,80,220,1151,685,Mixed,City - Midsize
53053060903,G5300530060903,53,Washington,WA,Pierce County,53,60903,2.313029075,-122.5230631,5,72,42,58,2,32,36,21,4,75,85,60,3,51,136,43,14,98,441,51,0.5785,11.0234,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,422,597,143,252,74188,65179,0.4361,820,820,333,495,508,1669,27,18,543,700,104,22,Mixed,City - Midsize
53053060904,G5300530060904,53,Washington,WA,Pierce County,53,60904,1.948482793,-122.5099314,5,146,145,114,1,67,84,50,6,131,219,102,5,94,196,66,13,88,480,59,2.2613,25.8698,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,915,569,283,428,57396,46964,0.4402,654,969,183,562,562,2888,25,94,801,868,299,108,Mixed,City - Midsize
53053060905,G5300530060905,53,Washington,WA,Pierce County,53,60905,3.040427598,-122.5288942,6,222,178,163,4,153,134,93,6,96,167,72,4,116,296,98,23,154,799,63,2.3684,36.073,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,1127,1285,249,393,70375,52546,0.4507,1701,1306,389,1109,1105,2892,62,83,917,1388,561,43,Mixed,City - Midsize
53053060906,G5300530060906,53,Washington,WA,Pierce County,53,60906,1.57761869,-122.5098129,0,27,29,36,0,33,29,16,1,21,65,32,2,50,111,39,9,52,296,24,0,5.0355,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,276,344,165,134,77045,65594,0.3954,577,387,261,428,458,490,6,44,101,516,217,35,Mixed,City - Midsize
53035080600,G5300350080600,53,Washington,WA,Kitsap County,35,80600,2.338048871,-122.6487102,1,115,133,129,6,87,153,76,2,37,120,52,6,71,299,84,12,59,400,45,2.1312,20.9759,114.3022615,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,661,801,255,328,59526,52604,0.3996,382,1005,373,796,920,2684,24,0,275,300,776,670,Mixed,City - Small
53035080800,G5300350080800,53,Washington,WA,Kitsap County,35,80800,1.080622293,-122.6924087,1,12,21,21,2,16,47,22,2,44,102,38,2,16,79,10,1,9,45,5,0.3544,2.5003,114.3022615,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,17,171,126,219,40344,41375,0.2977,0,750,0,0,0,1795,25,13,134,272,46,43,Mixed,City - Small
53053061001,G5300530061001,53,Washington,WA,Pierce County,53,61001,2.870698757,-122.5436147,0,71,48,39,1,57,58,34,3,87,121,52,3,64,137,42,16,88,596,49,0.5337,10.5053,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,549,683,210,216,96750,64744,0.4992,908,629,344,815,795,802,0,149,405,470,578,56,Mixed,City - Midsize
53053061002,G5300530061002,53,Washington,WA,Pierce County,53,61002,3.018447529,-122.5225318,2,198,175,131,3,108,108,68,6,99,153,85,3,66,153,55,13,99,369,49,2.5141,30.244,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,792,869,217,181,43504,39704,0.458,1036,573,208,370,391,2798,12,221,526,973,240,87,Mixed,City - Midsize
53053061100,G5300530061100,53,Washington,WA,Pierce County,53,61100,4.395403619,-122.4939771,6,181,186,155,2,111,126,77,9,129,217,102,7,134,291,85,18,138,681,73,2.6043,28.866,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,1190,798,394,521,66455,48988,0.3899,1138,1301,414,1050,1135,2531,0,104,402,1183,595,619,Mixed,City - Midsize
53053061200,G5300530061200,53,Washington,WA,Pierce County,53,61200,1.890506104,-122.4745332,1,65,53,63,2,68,83,38,3,95,148,67,7,107,247,69,12,100,534,58,0.2813,11.9277,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,520,619,421,393,57009,59246,0.3562,689,1321,338,688,845,2681,9,166,136,175,450,1017,Mixed,City - Midsize
53053061300,G5300530061300,53,Washington,WA,Pierce County,53,61300,1.574645539,-122.4589965,3,179,141,120,4,103,92,57,1,89,136,64,4,82,148,30,13,60,339,34,1.7523,32.0605,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,527,528,262,480,51767,40972,0.4326,347,1301,147,620,642,2519,9,49,110,259,375,995,Mixed,City - Midsize
53053061400,G5300530061400,53,Washington,WA,Pierce County,53,61400,0.926848471,-122.4483265,5,236,184,160,0,66,82,45,1,72,90,42,4,41,61,28,0,17,47,10,2.1947,41.9023,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,694,307,120,141,26613,18023,0.4765,201,510,30,29,39,2267,0,148,65,166,153,730,Mixed,City - Midsize
53053061500,G5300530061500,53,Washington,WA,Pierce County,53,61500,1.171495992,-122.4494502,5,308,252,215,2,136,152,75,11,182,286,106,8,122,302,74,20,104,476,50,2.2778,52.9326,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,1984,828,178,106,57167,37981,0.4412,674,528,53,289,255,4130,0,393,374,462,394,1473,Mixed,City - Midsize
53053061601,G5300530061601,53,Washington,WA,Pierce County,53,61601,0.76148675,-122.4402347,5,224,197,162,4,59,42,33,1,49,71,23,1,31,81,19,6,38,180,14,2.7331,38.5877,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,915,374,19,0,26413,19364,0.5613,398,162,19,66,66,1626,58,202,47,221,181,599,Mixed,City - Midsize
53033009600,G5300330009600,53,Washington,WA,King County,33,9600,1.936667001,-122.3876754,16,186,95,75,9,133,126,48,10,106,124,38,24,155,270,50,102,227,817,57,3.1412,18.8893,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,1252,981,182,312,138462,77808,0.4511,857,786,213,1173,1054,2257,64,321,679,320,389,954,Mixed,City - Large
53033010200,G5300330010200,53,Washington,WA,King County,33,10200,2.783289955,-122.2628615,3,67,35,23,7,102,74,40,13,85,91,30,27,140,204,45,61,173,595,50,0.5561,6.2849,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,603,629,361,309,113972,84324,0.4651,674,917,271,1198,1107,994,0,106,133,299,755,609,Mixed,City - Large
53033010300,G5300330010300,53,Washington,WA,King County,33,10300,1.660254303,-122.2826391,17,286,125,88,16,176,123,52,20,118,159,57,38,205,288,62,65,151,399,54,3.2626,32.0957,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,792,1056,228,469,62679,57750,0.43,686,1030,260,992,1038,2816,66,317,330,631,493,708,Mixed,City - Large
53033010401,G5300330010401,53,Washington,WA,King County,33,10401,1.616685975,-122.2956376,6,126,58,33,6,79,74,21,6,69,110,30,10,118,153,36,32,76,303,24,3.5315,15.3661,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,246,465,182,507,65069,60682,0.4136,734,719,425,671,691,1072,8,229,233,239,534,157,Mixed,City - Large
53035081100,G5300350081100,53,Washington,WA,Kitsap County,35,81100,1.496012767,-122.6575808,1,32,38,34,0,58,94,53,5,47,128,44,2,33,121,26,8,26,224,22,0.3623,7.0085,114.3022615,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,442,330,147,175,61800,49432,0.3694,310,322,185,335,436,1383,28,92,63,228,429,254,Mixed,City - Small
53035081200,G5300350081200,53,Washington,WA,Kitsap County,35,81200,0.875179513,-122.642855,4,125,165,130,0,49,69,29,2,63,159,61,2,49,158,30,6,26,191,20,1.2204,22.3301,114.3022615,Puget Sound Energy Inc,IOU,867.0085847,96.37668294,0.11116001,,,,545,480,256,172,45338,41161,0.4293,349,516,285,205,266,2081,0,9,59,206,132,1047,Mixed,City - Small
53033011001,G5300330011001,53,Washington,WA,King County,33,11001,1.070772652,-122.2862047,13,382,160,142,9,95,60,32,12,127,82,36,15,70,86,17,20,66,170,12,2.7771,27.654,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,537,407,87,611,41161,29286,0.5214,688,1348,205,351,379,3168,19,1135,151,129,141,67,Mixed,City - Large
53033011102,G5300330011102,53,Washington,WA,King County,33,11102,1.303226547,-122.2669846,5,143,62,67,5,67,60,21,10,87,91,26,15,93,151,26,56,119,312,28,1.539,15.6366,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,383,485,174,439,81250,61901,0.4421,591,1072,216,651,640,2044,36,109,120,431,447,338,Mixed,City - Large
53033011500,G5300330011500,53,Washington,WA,King County,33,11500,1.5383732,-122.375533,3,95,54,25,8,83,85,30,17,146,145,38,24,118,168,36,84,175,526,49,2.3567,10.5794,87.6762795,Seattle City Light,Muni,648.2641436,61.20376003,0.094411762,,,,678,735,296,236,107500,75123,0.3961,415,740,355,961,1010,1199,0,51,107,354,909,524,Mixed,City - Large
53053061602,G5300530061602,53,Washington,WA,Pierce County,53,61602,1.057274506,-122.437743,1,56,36,27,0,9,13,11,1,12,21,7,0,15,65,16,6,23,84,11,0.5388,7.216,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,222,184,19,14,63143,53977,0.4473,21,90,12,30,33,653,7,181,66,2,34,149,Mixed,City - Midsize
53053061700,G5300530061700,53,Washington,WA,Pierce County,53,61700,2.645794484,-122.4578268,3,118,127,104,1,51,55,38,5,73,133,65,8,95,218,59,13,74,375,47,1.4391,22.252,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,678,466,399,247,59000,51121,0.4176,415,1048,289,696,803,2177,31,250,350,332,185,642,Mixed,City - Midsize
53053061800,G5300530061800,53,Washington,WA,Pierce County,53,61800,1.383813924,-122.4518338,1,95,78,95,0,31,43,17,2,45,80,20,0,31,53,20,3,35,178,32,0.2729,17.8823,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,288,217,119,294,54583,41058,0.4961,260,850,178,287,353,1485,7,57,88,237,187,342,Mixed,City - Midsize
53053061900,G5300530061900,53,Washington,WA,Pierce County,53,61900,1.039864113,-122.4341708,0,120,91,94,0,20,19,21,1,29,42,19,1,16,57,12,1,28,141,19,0.8164,20.8491,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,349,223,78,131,39688,32734,0.5566,298,286,206,204,292,701,0,127,47,147,112,348,Mixed,City - Midsize
53053062000,G5300530062000,53,Washington,WA,Pierce County,53,62000,2.099284373,-122.4187161,5,139,101,106,5,70,70,48,1,90,173,62,8,74,184,65,4,50,237,38,1.4584,18.2523,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,554,390,215,461,48802,42949,0.3789,465,1197,307,511,579,2319,0,111,173,302,341,693,Mixed,City - Midsize
53053062300,G5300530062300,53,Washington,WA,Pierce County,53,62300,2.455987721,-122.4167849,0,131,99,108,3,67,63,54,3,98,141,75,3,86,183,55,10,69,291,32,1.0603,19.5001,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,319,517,278,553,48244,46792,0.4001,476,1608,393,747,847,1661,13,275,211,280,411,477,Mixed,City - Midsize
53053062400,G5300530062400,53,Washington,WA,Pierce County,53,62400,2.266570748,-122.4337775,2,159,123,123,4,86,81,52,5,91,169,75,3,86,224,50,12,89,452,52,1.4506,27.2062,118.314845,Tacoma Public Utilities,Muni,961.6362401,81.56651094,0.084820546,,,,641,648,279,509,58750,50595,0.4186,663,1278,357,822,970,2539,22,146,154,188,576,991,Mixed,City - Midsize
